inn;predpriyatie;nomer;predmet;zakazchik;summa;data;stadiya;ssylka
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM15012600369 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM15012600369/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка парафин нефтяной Т-1;;;;;https://www.roseltorg.ru/procedure/ATOM15012600044/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM15012600044 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM15012600044/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;"мониторинг цен в электронной форме на Оказание услуг по техническому обслуживанию системы видеонаблюдения (СВН) и системы контроля и управления доступа (СКУД) ОАО ""СМЗ"" (годовое обслуживание)";;;;;https://www.roseltorg.ru/procedure/ATOM15012600020/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM15012600020 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM15012600020/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка толкателей электрогидравлических типа ТЭ;;;;;https://www.roseltorg.ru/procedure/ATOM13012600128/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM13012600128 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM13012600128/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на поставка СИЗ для защиты органов зрения и слуха;;;;;https://www.roseltorg.ru/procedure/ATOM24122500221/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM24122500221 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM24122500221/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка мельницы шаровой для мокрого помола, футерованной керамикой;;;;;https://www.roseltorg.ru/procedure/ATOM23122500139/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM23122500139 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM23122500139/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Цех №7. Корпус №2. Текущий ремонт помещения анализа тетрахлорида ОТК;;;;;https://www.roseltorg.ru/procedure/ATOM23122500028/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM23122500028 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM23122500028/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;"мониторинг цен в электронной форме на СКУ ""Дом спорта"". Капитальный ремонт помещений 1 этажа";;;;;https://www.roseltorg.ru/procedure/ATOM22122500244/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM22122500244 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM22122500244/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Цех №24. Текущий ремонт помещений СБ;;;;;https://www.roseltorg.ru/procedure/ATOM22122500152/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM22122500152 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM22122500152/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Оказание услуг по аттестации персонала сварочного производства.;;;;;https://www.roseltorg.ru/procedure/ATOM22122500037/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM22122500037 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM22122500037/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Цех №20. Здание котельно-сварочного отделения. Текущий ремонт помещений;;;;;https://www.roseltorg.ru/procedure/ATOM22122500036/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM22122500036 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM22122500036/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на оказание услуг по техническому обслуживанию и ремонту легковых автомобилей;;;;;https://www.roseltorg.ru/procedure/ATOM18122500023/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM18122500023 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM18122500023/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Оказание Услуг по перевозке генерального груза, а также сопутствующие услуги, связанные с перевозкой: прием груза, погрузо-разгрузочные работы, упаковка, организация хранения груза и др.;;;;;https://www.roseltorg.ru/procedure/ATOM18122500018/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM18122500018 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM18122500018/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Оказание услуг по перевозке углерода четыреххлористого специализированной автоцистерной по маршруту г.Кирово-Чепецк– г.Соликамск.;;;;;https://www.roseltorg.ru/procedure/ATOM17122500159/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM17122500159 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM17122500159/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Оказание услуг по проведению аудита системы управления промышленной безопасности на опасных производственных объектах;;;;;https://www.roseltorg.ru/procedure/ATOM17122500096/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM17122500096 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM17122500096/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка комплектующих для сварочного оборудования по заявке 53778;;;;;https://www.roseltorg.ru/procedure/ATOM16122500051/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM16122500051 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM16122500051/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Оказание услуг по экспертизе промышленной безопасности на технические устройства опасных производственных объектов ОАО «СМЗ»;;;;;https://www.roseltorg.ru/procedure/ATOM12122500101/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM12122500101 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM12122500101/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Оказание услуг по экспертизе промышленной безопасности на технические устройства опасных производственных объектов ОАО «СМЗ»;;;;;https://www.roseltorg.ru/procedure/ATOM12122500083/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM12122500083 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM12122500083/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Оказание услуг по экспертизе промышленной безопасности на технические устройства эксплуатируемых на опасных производственных объектах ОАО «СМЗ»;;;;;https://www.roseltorg.ru/procedure/ATOM11122500274/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM11122500274 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM11122500274/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Оказание услуг по экспертизе промышленной безопасности на технические устройства эксплуатируемых на опасных производственных объектах ОАО «СМЗ»;;;;;https://www.roseltorg.ru/procedure/ATOM11122500252/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM11122500252 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM11122500252/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка чушки первичного алюминия марки А7;;;;;https://www.roseltorg.ru/procedure/ATOM10122500070/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM10122500070 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM10122500070/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Оказание услуг;;;;;https://www.roseltorg.ru/procedure/ATOM09122500056/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM09122500056 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM09122500056/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка запасных частей для автомобилей КАМАЗ;;;;;https://www.roseltorg.ru/procedure/ATOM03122500063/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM03122500063 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM03122500063/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка вакуумных контакторов;;;;;https://www.roseltorg.ru/procedure/ATOM03122500036/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM03122500036 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM03122500036/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка контакторов вакуумных, выключателей автоматических;;;;;https://www.roseltorg.ru/procedure/ATOM02122500388/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM02122500388 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM02122500388/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка запасных частей для легковых автомобилей;;;;;https://www.roseltorg.ru/procedure/ATOM02122500368/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM02122500368 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM02122500368/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка запасных частей для бульдозера ЧЕТРА Т-11;;;;;https://www.roseltorg.ru/procedure/ATOM02122500333/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM02122500333 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM02122500333/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Цех №9. Монтаж установки пирофорных отходов;;;;;https://www.roseltorg.ru/procedure/ATOM02122500073/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM02122500073 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM02122500073/1
