inn;chem_dokazano;ssylka;citata_golova;sreda_bylo;sreda_po_stroke;pochemu
8903019871;заключение ЭПБ № 59-ЗС-49085-2018;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-49085-2018;здание «Электростанция дизельная №1 ДКС ГП-9 Медвежьего НГКМ», инв. № 389005 ГПУ ООО «Газпром добыча Надым»;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-49147-2018;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-49147-2018;«Здание блока электротехнического №1 ДКС ГП-6 Медвежьего НГКМ», инв. № 387679 ГПУ ООО «Газпром добыча Надым»;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 57-ЗС-37563-2017;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-37563-2017;Здание «Компрессорная станция ДКС ГП-6 Медвежьего НГКМ» инв.№387652, Медвежинского ГПУ ООО «Газпром добыча Надым»;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-49144-2018;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-49144-2018;здание «Электростанция дизельная ДКС ГП-6 Медвежьего НГКМ», инв. № 387666 Медвежинского ГПУ ООО «Газпром добыча Надым»;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 57-ЗС-37539-2017;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-37539-2017;«Здание установки очистки газа ДКС (2 очередь) Ямсовейского ГКМ», инв. №304373 Надымского НГДУ ООО «Газпром добыча Надым;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 57-ЗС-37628-2017;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-37628-2017;«Здание комплектной трансформаторной подстанции ДКС ГП-9 Медвежьего НГКМ» инв.№389006, Медвежинского ГПУ ООО «Газпром до;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-25725-2017;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-25725-2017;здание очистки газа ДКС (1-я оч.) Юбилейного ГМ, инв. №307132 Надымского НГДУ ООО «Газпром добыча Надым»;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-25761-2017;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-25761-2017;здание ПЭБ Дожимная компрессорная станция (1 оч.)Юбилейного ГМ, инв. №307123 Надымского НГДУ ООО «Газпром добыча Надым»;среда не названа;gaz;слово машины: «Дожимная компрессор»
8903019871;заключение ЭПБ № 59-ЗС-25762-2017;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-25762-2017;насосную склада ГСМ ДКС (1-я оч.) Юбилейного ГМ, инв. №307115 Надымского НГДУ ООО «Газпром добыча Надым»;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-34838-2019;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-34838-2019;Здание «Электростанция дизельная №3 ДКС (2 очередь) Ямсовейского ГКМ», инв. №304367 Надымского НГДУ ООО «Газпром добыча ;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-34842-2019;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-34842-2019;Здание «Электростанция дизельная №2 ДКС (2 очередь) Ямсовейского ГКМ», инв. №304366 Надымского НГДУ ООО «Газпром добыча ;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-34846-2019;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-34846-2019;Здание «Электростанция дизельная №1 ДКС (2 очередь) Ямсовейского ГКМ», инв. №304365 Надымского НГДУ ООО «Газпром добыча ;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-34849-2019;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-34849-2019;Здание «Электростанция дизельная №4 ДКС (2 очередь) Ямсовейского ГКМ», инв. №304368 Надымского НГДУ ООО «Газпром добыча ;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-34879-2019;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-34879-2019;Здание «Насосная системы теплоснабжения ДКС (2 очередь) Ямсовейского ГКМ», инв. №304370 Надымского НГДУ ООО «Газпром доб;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-49141-2018;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-49141-2018;«Здание пункта сепарации пластового газа ДКС ГП-6 Медвежьего НГКМ», инв. № 387691 ГПУ ООО «Газпром добыча Надым»;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 57-ЗС-37536-2017;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-37536-2017;«Здание подстанции трансформаторн установки охлажд газа ДКС (2очередь) Ямсовейского ГКМ», инв. №304447 Надымского НГДУ О;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-25722-2017;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-25722-2017;дизельную электростанцию АС-630 ДКС (1-я оч.) Юбилейного ГМ, инв. №307112 Надымского НГДУ ООО «Газпром добыча Надым»;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-25728-2017;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-25728-2017;склад инвентаря и оборудования (противорадиационное укрытие на площадке ДКС) ЮГМ, инв. №320984 Надымского НГДУ ООО «Газп;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-25747-2017;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-25747-2017;дизельную электростанцию АС-630 ДКС (1-я оч.) Юбилейного ГМ, инв. №307110 Надымского НГДУ ООО «Газпром добыча Надым»;среда не названа;gaz;слово машины: «ДКС»
