inn;predpriyatie;tip;marka_model;zavodskoy_nomer;sreda;data;nomer_zaklucheniya;vyvod;srok_do;sila;klass;istochnik;ssylka;citata;chem_marka;status_sroka;citata_sroka;istochnikov
1660033036;"ООО ""ГАЗПРОМ СЖИЖЕННЫЙ ГАЗ""";компрессор;АВ-100;;;25.12.2020;43-ТУ-18052-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭТАЛОН"" (ИНН 1903018410)";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-18052-2020;«База хранения (кустовая) (ГНС г. Нижнекамск)» (рег.№А43-00777-0003, III класса опасности) - Компрессор поршневой марки АВ-100, инв. №0894, тех. №1 Эксплуатирующая организация: ООО «Газпром Сжиженный газ» Адрес местонахождения ОПО: Республика Татарстан, г. Нижнекамск, производственная база, промзона;регулярка;;;1
1660033036;"ООО ""ГАЗПРОМ СЖИЖЕННЫЙ ГАЗ""";компрессор;4ВУ1-5/9;068815131;;16.02.2018;43-ТУ-03813-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОМЫШЛЕННАЯ ЭКСПЕРТИЗА И ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-03813-2018;«Компрессор 4ВУ1-5/9, зав.№068815131, инв.№0893», поз.№18» применяемое на опасном производственном объекте «База хранения СУГ (ГНС г.Нижнекамск», II класса опасности рег. номер А43-00777-003, ООО «Газпром Сжиженный газ», г. Казань;регулярка;;;1
1660033036;"ООО ""ГАЗПРОМ СЖИЖЕННЫЙ ГАЗ""";компрессор;ВК-25Э;91694;;23.01.2018;43-ТУ-01719-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОМЫШЛЕННАЯ ЭКСПЕРТИЗА И ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-01719-2018;Компрессор ВК-25Э зав.№91694 инв.№1045 поз.№2 Компрессор ВК-25Э зав.№3981 инв.№1045 поз.№1 , эксплуатируемые ООО «Газпром Сжиженный газ», г. Казань, располагаются по адресу 420138, Республика Татарстан, г.Казань, ул. Дубравная, д.53А;регулярка;;;1
1660033036;"ООО ""ГАЗПРОМ СЖИЖЕННЫЙ ГАЗ""";компрессор;П-220;11239;;01.11.2016;43-ТУ-10414-2016;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОМЫШЛЕННАЯ ЭКСПЕРТИЗА И ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-10414-2016;компрессор холодильный марки П-220, зав. №11239, тех.№2 расположенный на территории Казанской Кустовой базы, I класса опасности;регулярка;;;1
1660033036;"ООО ""ГАЗПРОМ СЖИЖЕННЫЙ ГАЗ""";компрессор;П-220;11166;;01.11.2016;43-ТУ-10416-2016;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОМЫШЛЕННАЯ ЭКСПЕРТИЗА И ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-10416-2016;компрессор холодильный марки П-220, зав. №11166, тех.№3 расположенный на территории Казанской Кустовой базы, I класса опасности;регулярка;;;1
1660033036;"ООО ""ГАЗПРОМ СЖИЖЕННЫЙ ГАЗ""";компрессор;П-220;11135;;01.11.2016;43-ТУ-10421-2016;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОМЫШЛЕННАЯ ЭКСПЕРТИЗА И ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-10421-2016;компрессор холодильный марки П-220, зав. №11135, тех.№1 расположенный на территории Казанской Кустовой базы, ООО «Газпром Сжиженный газ», I класса опасности;регулярка;;;1
1660033036;"ООО ""ГАЗПРОМ СЖИЖЕННЫЙ ГАЗ""";компрессор;АВ-100;;;26.10.2016;43-ТУ-10155-2016;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОМЫШЛЕННАЯ ЭКСПЕРТИЗА И ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-10155-2016;компрессор поршневой марки АВ-100, инв. №0894, техн.№1;регулярка;;;1
1660033036;"ООО ""ГАЗПРОМ СЖИЖЕННЫЙ ГАЗ""";компрессор;АВ-100;;;26.10.2016;43-ТУ-10161-2016;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОМЫШЛЕННАЯ ЭКСПЕРТИЗА И ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-10161-2016;компрессор поршневой марки АВ-100, инв. № 1444, техн.№2;регулярка;;;1
6625006078;"АО ""Первоуральскгаз""";компрессор;П-110;21831;;05.04.2016;54-ТУ-04798-2016;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ИТР""";https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-04798-2016;компрессор газовый П-110 зав. № 21831;регулярка;;;1
6625006078;"АО ""Первоуральскгаз""";компрессор;П-110;9053;;23.03.2016;54-ТУ-04134-2016;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ИТР""";https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-04134-2016;компрессор П-110 зав. № 9053;регулярка;;;1
6625006078;"АО ""Первоуральскгаз""";компрессор;П-110;9709;;23.03.2016;54-ТУ-04137-2016;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ИТР""";https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-04137-2016;компрессор П-110 зав. № 9709;регулярка;;;1
6625006078;"АО ""Первоуральскгаз""";ресивер;В-2;31588;воздух;29.05.2014;54-ТУ-06324-2014;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""УЛК-МАШСЕРВИС""";https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-06324-2014;воздухосборник В-2 зав. № 31588, рег. № 31481;провайдер по тексту заключения;срок не указан в реестре;;3
5258000780;"ОАО Хладокомбинат ""Заречный""";компрессор;АВ100;2768;;29.01.2026;52-ТУ-660100-2026;соответствует;29.01.2031;1;надзорная запись: заключение ЭПБ;"ООО ""Новтехмонтаж""";https://monitor-pb.ru/conclusion/52-%D0%A2%D0%A3-660100-2026;Компрессор поршневой одноступенчатый аммиачный холодильный АВ100 заводской № 2768, эксплуатируемый АО Хладокомбинат «Заречный»;регулярка;действует;сосуды, трубопроводы) Действует — до 29.01.2031 Действует Действует до 29.01.2031 Скачать подтверждение (PDF) Скопировать номер Данные актуальны на 0;2
5258000780;"ОАО Хладокомбинат ""Заречный""";компрессор;П110;530;;15.02.2022;40-ТУ-01211-2022;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Новтехмонтаж""";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-01211-2022;Компрессор поршневой одноступенчатый аммиачный холодильный П110, заводской № 530, эксплуатируемый АО Хладокомбинат «Заречный»;регулярка;;;1
5258000780;"ОАО Хладокомбинат ""Заречный""";компрессор;П110;23915;;15.02.2022;40-ТУ-01212-2022;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""Новтехмонтаж""";https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-01212-2022;Компрессор поршневой одноступенчатый аммиачный холодильный П110, заводской № 23915, эксплуатируемый АО Хладокомбинат «Заречный»;регулярка;;;1
