inn;predpriyatie;nomer;predmet;organizator;vid;summa;data;data_konca;stadiya;sekciya;podsekciya;id_processa;ssylka;ssylka_etp
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5123000;"Выполнение работ по техперевооружению системы пожарной безопасности объектов филиала ""Конаковская ГРЭС"" ПАО «ЭЛ5 – Энерго» в 2026-2028гг.";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;54540448 ₽;2025-12-30;2026-01-23;Архив;zakupki;;17344364;https://www.tektorg.ru/223-fz/procedures/17344364;https://zakupki.tektorg.ru/#com/procedure/view/procedure/200635
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП601077;"Поставка приводов, запасных частей приводов РВВП котлов КТЦ-1, КТЦ-2 филиала ""Невинномысская ГРЭС"" ПАО ""ЭЛ5-Энерго"" в 2026 году";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;1559919.71 ₽;2026-01-13;2026-01-22;Архив;zakupki;;17844094;https://www.tektorg.ru/223-fz/procedures/17844094;https://zakupki.tektorg.ru/#com/procedure/view/procedure/201035
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5122849;Повышение квалификации персонала технического блока  по управлению специальным оборудованием энергетических предприятий в нормальных и аварийных режимах, получение практических навыков наладки, эксплуатации и ремонта оборудования.;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;3205333.4 ₽;2025-12-29;2026-01-22;Архив;zakupki;;17292158;https://www.tektorg.ru/223-fz/procedures/17292158;https://zakupki.tektorg.ru/#com/procedure/view/procedure/200379
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5122498;"Оказание услуг по «Техническому обслуживанию и аттестации испытательного оборудования» филиала «Среднеуральская ГРЭС» ПАО ""ЭЛ5-Энерго""";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;1298500 ₽;2025-12-24;2026-01-22;Архив;zakupki;;17189429;https://www.tektorg.ru/223-fz/procedures/17189429;https://zakupki.tektorg.ru/#com/procedure/view/procedure/199834
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5122255;Оказание услуг технической поддержки системы безопасности объектов критической информационной инфраструктуры ПАО «ЭЛ5-Энерго»;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;6020289 ₽;2025-12-22;2026-01-22;Архив;zakupki;;17129034;https://www.tektorg.ru/223-fz/procedures/17129034;https://zakupki.tektorg.ru/#com/procedure/view/procedure/199553
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5122798;Поставка общехозяйственных материалов для филиала «РЭМ» ПАО «ЭЛ5-Энерго» для проведения текущих и капитальных ремонтов в 2026 году на производственных филиалах;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;887683.05 ₽;2025-12-26;2026-01-21;Архив;zakupki;;17250302;https://www.tektorg.ru/223-fz/procedures/17250302;https://zakupki.tektorg.ru/#com/procedure/view/procedure/200258
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5122768;Поставка метизов и крепежных деталей для филиала «РЭМ» ПАО «ЭЛ5-Энерго» для проведения текущих и капитальных ремонтов в 2026 году на филиале «Невинномысская ГРЭС» ПАО «ЭЛ5-Энерго»;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;688647.39 ₽;2025-12-26;2026-01-21;Архив;zakupki;;17247284;https://www.tektorg.ru/223-fz/procedures/17247284;https://zakupki.tektorg.ru/#com/procedure/view/procedure/200250
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5122761;Поставка метизов и крепежных изделий для филиала «РЭМ» ПАО «ЭЛ5-Энерго» в 2026 г. на территории производственных филиалов (Лот №1, Лот №2);"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;1467438.44 ₽;2025-12-26;2026-01-21;Архив;zakupki;;17246649;https://www.tektorg.ru/223-fz/procedures/17246649;https://zakupki.tektorg.ru/#com/procedure/view/procedure/199523
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5122422;Поставка мембранного оборудования ХВО, с услугами по шеф-монтажу для нужд филиала «Среднеуральская ГРЭС» ПАО «ЭЛ5 – Энерго».;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;25112518.89 ₽;2025-12-23;2026-01-20;Архив;zakupki;;17173490;https://www.tektorg.ru/223-fz/procedures/17173490;https://zakupki.tektorg.ru/#com/procedure/view/procedure/199752
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5122670;Поставка запасных частей к насосу ОПВ-2-110-КЭ для нужд филиала «Конаковская ГРЭС» ПАО «ЭЛ5-Энерго» в 2026 г.;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;3683118.89 ₽;2025-12-25;2026-01-19;Архив;zakupki;;17223571;https://www.tektorg.ru/223-fz/procedures/17223571;https://zakupki.tektorg.ru/#com/procedure/view/procedure/200086
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5122240;Поставка программно-аппаратных комплексов для модернизации системы безопасности объектов критической информационной инфраструктуры на объектах ПАО «ЭЛ5-Энерго».;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;72085139.17 ₽;2025-12-22;2026-01-19;Архив;zakupki;;17127005;https://www.tektorg.ru/223-fz/procedures/17127005;https://zakupki.tektorg.ru/#com/procedure/view/procedure/199535
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5122529;Поставка фильтров КВОУ ГТУ ПГУ-1 Невинномысская ГРЭС» ПАО «ЭЛ5-Энерго» в 2026 году;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;9336056.91 ₽;2025-12-24;2026-01-19;Архив;zakupki;;17194523;https://www.tektorg.ru/223-fz/procedures/17194523;https://zakupki.tektorg.ru/#com/procedure/view/procedure/199888
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";870409;Поставка электроизмерительных приборов (изделий) для  филиала Невинномысская ГРЭС в 2026 году;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Закупка малого объема;НМЦ не установлена;2025-12-24;2026-01-19;Отменён;market;;17193314;https://www.tektorg.ru/market/procedures/17193314;https://kim.tektorg.ru/#nsi/priceorder/directOpen/orderId/870409
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5122301;Поставка сварочных электродов для филиала «РЭМ» ПАО «ЭЛ5-Энерго»  для проведения текущих и капитальных ремонтов в 2026 году на филиале «Невинномысская ГРЭС» ПАО «ЭЛ5-Энерго»;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;1889458.36 ₽;2025-12-22;2026-01-19;Архив;zakupki;;17133423;https://www.tektorg.ru/223-fz/procedures/17133423;https://zakupki.tektorg.ru/#com/procedure/view/procedure/199590
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5122300;Поставка сварочных материалов (электродов для ручной дуговой сварки, сварочной проволоки) для филиала «РЭМ» ПАО «ЭЛ5-Энерго» в 2026 году на филиале «Конаковская ГРЭС» ПАО «ЭЛ5-Энерго»;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;435309.13 ₽;2025-12-22;2026-01-19;Архив;zakupki;;17133397;https://www.tektorg.ru/223-fz/procedures/17133397;https://zakupki.tektorg.ru/#com/procedure/view/procedure/199514
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";863410;"Поставка изделий из пластмассы (листы, пластины, ленты, трубки) для текущих и капитальных ремонтов (для РЭМ) в 2026 г. для филиала ""Невинномысская НГРЭС""ПАО ""ЭЛ5-Энерго""";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Закупка малого объема;517774.94 ₽;2025-11-29;2026-01-19;Архив;market;;16737435;https://www.tektorg.ru/market/procedures/16737435;https://kim.tektorg.ru/#nsi/priceorder/directOpen/orderId/863410
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";863390;Поставка слюды СМОГ для нужд филиала «РЭМ» на территории филиала Среднеуральская ГРЭС ПАО «ЭЛ5-Энерго» в 2026г.;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Закупка малого объема;265546 ₽;2025-11-28;2026-01-16;Архив;market;;16736799;https://www.tektorg.ru/market/procedures/16736799;https://kim.tektorg.ru/#nsi/priceorder/directOpen/orderId/863390
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5122801;Поставка ламповой продукции для филиала «Невинномысская ГРЭС» ПАО «ЭЛ5-Энерго» в 2026 году;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;2388973.46 ₽;2025-12-26;2026-01-16;Архив;zakupki;;17251107;https://www.tektorg.ru/223-fz/procedures/17251107;https://zakupki.tektorg.ru/#com/procedure/view/procedure/200310
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5122504;Поставка соли пищевой 1 сорт для филиала «Невинномысская ГРЭС» ПАО «ЭЛ5-Энерго» в 2026 году;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;3436767 ₽;2025-12-24;2026-01-15;Архив;zakupki;;17190532;https://www.tektorg.ru/223-fz/procedures/17190532;https://zakupki.tektorg.ru/#com/procedure/view/procedure/199835
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5122476;"Поставка уплотнений к теплообменникам для филиала ""Конаковская ГРЭС"" в 2026 году";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;471780 ₽;2025-12-24;2026-01-15;Архив;zakupki;;17186323;https://www.tektorg.ru/223-fz/procedures/17186323;https://zakupki.tektorg.ru/#com/procedure/view/procedure/199815
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5121634;«Разработка расчета вероятного вреда и акта преддекларационного обследования ГТС» филиала «Конаковская ГРЭС» ПАО «ЭЛ5-Энерго»;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;716733.86 ₽;2025-12-15;2026-01-13;Архив;zakupki;;16936655;https://www.tektorg.ru/223-fz/procedures/16936655;https://zakupki.tektorg.ru/#com/procedure/view/procedure/198770
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5121962;"Поставка направляющего аппарата ВДН 24х2, направляющего аппарата ВДН 32, вала ВДН 24х2 для филиала ""Конаковская ГРЭС"" в 2026г.";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;4161111.11 ₽;2025-12-18;2026-01-12;Архив;zakupki;;17007466;https://www.tektorg.ru/223-fz/procedures/17007466;https://zakupki.tektorg.ru/#com/procedure/view/procedure/199175
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП512620;Выполнение работ по замене экономайзера высокого давления №1 / экономайзера среднего давления (ЭВД-1/ЭСД) котла-утилизатора на площадке главного корпуса филиала «Среднеуральская ГРЭС» ПАО «ЭЛ5-Энерго»;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос предложений;0.01 ₽;2025-12-04;2025-12-30;Архив;zakupki;;16749961;https://www.tektorg.ru/223-fz/procedures/16749961;https://zakupki.tektorg.ru/#com/procedure/view/procedure/197539
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП512458;Поставка ПНД трубопроводов, фланцев и фитингов для филиала «Конаковская ГРЭС» ПАО «ЭЛ5-Энерго» в 2026 г.;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;337115.84 ₽;2025-12-03;2025-12-30;Архив;zakupki;;16746132;https://www.tektorg.ru/223-fz/procedures/16746132;https://zakupki.tektorg.ru/#com/procedure/view/procedure/197131
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5122480;Поставка балок опорных БК-5 под конвективные блоки котла ПК-41 для филиала «КОНАКОВСКАЯ ГРЭС» ПАО «ЭЛ5-ЭНЕРГО» в 2026 году;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;4293098.96 ₽;2025-12-24;2025-12-30;Архив;zakupki;;17186828;https://www.tektorg.ru/223-fz/procedures/17186828;https://zakupki.tektorg.ru/#com/procedure/view/procedure/199819
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП5122344;Поставка электродов стеклянных для нужд Производственных Филиалов ПАО ЭЛ5-Энерго в 2026 году;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;1008846.72 ₽;2025-12-23;2025-12-30;Отменён;zakupki;;17162008;https://www.tektorg.ru/223-fz/procedures/17162008;https://zakupki.tektorg.ru/#com/procedure/view/procedure/199663
6671156423;"ПАО ""ЭЛ5-ЭНЕРГО""";ЗП511667;Техническое обслуживание, ремонт и техническое перевооружение систем кондиционирования и вентиляции филиала «Невинномысская ГРЭС» ПАО «ЭЛ5-Энерго» на 2026-2028г;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛ5-ЭНЕРГО""";Запрос цен;25185251.21 ₽;2025-11-11;2025-12-30;Архив;zakupki;;16694770;https://www.tektorg.ru/223-fz/procedures/16694770;https://zakupki.tektorg.ru/#com/procedure/view/procedure/193902
